event	round	count	exit
cache-misses:u	1	600052	0
cache-misses:u	2	600072	0
tx-capacity:u	1	0	0
tx-capacity:u	2	0	0
tx-capacity:u	3	0	0
tx-capacity:u	4	0	0
tx-capacity:u	5	0	0
l2_rqsts.code_rd_hit:u	1	15069	0
l2_rqsts.code_rd_hit:u	2	12152	0
mem_inst_retired.stlb_miss_loads:u	1	400013	0
mem_inst_retired.stlb_miss_loads:u	2	400007	0
sw_prefetch_access.nta:u	1	100011	0
sw_prefetch_access.nta:u	2	100006	0
dsb2mite_switches.count:u	1	1206126	0
dsb2mite_switches.count:u	2	1194707	0
idq.ms_mite_uops:u	1	12871738688	0
idq.ms_mite_uops:u	2	12872265970	0
machine_clears.memory_ordering:u	1	99984	0
machine_clears.memory_ordering:u	2	99984	0
machine_clears.memory_ordering:u	3	99986	0
tx_mem.abort_hle_store_to_elided_lock:u	1	0	0
tx_mem.abort_hle_store_to_elided_lock:u	2	0	0
tx_mem.abort_hle_store_to_elided_lock:u	3	0	0
tx_mem.abort_hle_store_to_elided_lock:u	4	0	0
tx_mem.abort_hle_store_to_elided_lock:u	5	0	0
br_inst_retired.cond_ntaken:u	1	2400016	0
br_inst_retired.cond_ntaken:u	2	2400016	0
br_inst_retired.cond_ntaken:u	3	2400016	0
br_inst_retired.cond_ntaken:u	4	2400016	0
br_inst_retired.cond_ntaken:u	5	2400016	0
cpu_clk_unhalted.ref_xclk:u	1	76312746	0
cpu_clk_unhalted.ref_xclk:u	2	76519017	0
ild_stall.lcp:u	1	716126	0
ild_stall.lcp:u	2	716592	0
other_assists.any:u	1	0	0
other_assists.any:u	2	0	0
other_assists.any:u	3	0	0
other_assists.any:u	4	0	0
other_assists.any:u	5	0	0
uops_executed.core_cycles_ge_4:u	1	1367730613	0
uops_executed.core_cycles_ge_4:u	2	1302204473	0
dtlb_load_misses.walk_active:u	1	9770742	0
dtlb_load_misses.walk_active:u	2	9771399	0
itlb_misses.walk_completed_2m_4m:u	1	0	0
itlb_misses.walk_completed_2m_4m:u	2	0	0
itlb_misses.walk_completed_2m_4m:u	3	0	0
itlb_misses.walk_completed_2m_4m:u	4	0	0
itlb_misses.walk_completed_2m_4m:u	5	0	0
